"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","108422","3.2 --- with required Custom Form but not filled out, all optional fields on Form","Add Item","Tue May 13 21:32:53 UTC 2025","failed","Tue May 13 21:34:41 UTC 2025","","3 Add Item with Custom Form","",""
"","0","4. Import update for item status (Disposal transaction)","","Tue May 13 21:16:32 UTC 2025","skipped","Tue May 13 21:16:32 UTC 2025","","Import Item Updates","",""
"","35578","1.1.2. add user with required fields only","Add User","Tue May 13 21:49:50 UTC 2025","passed","Tue May 13 21:50:26 UTC 2025","","1.1 Org Admin","",""
"","15949","A.M_4. Add Media to Task","","Tue May 13 21:40:39 UTC 2025","passed","Tue May 13 21:40:55 UTC 2025","","Add Media","",""
"","2","1. Import updates for all item fields","","Tue May 13 21:16:32 UTC 2025","broken","Tue May 13 21:16:32 UTC 2025","","Import Item Updates","",""
"","79757","2. Edit and verify all values on Item View page -- keep the previous values in multiselect fields  - Tags & Item Belongs To; 2.1. hitting *enter* button does not wipe out Additional Barcode","","Tue May 13 21:25:15 UTC 2025","passed","Tue May 13 21:26:35 UTC 2025","","Edit Item","",""
"","99953","2.1 Add User to a Group, then add to another Group --> Verify that previous User Group is not overwritten","","Tue May 13 21:33:53 UTC 2025","passed","Tue May 13 21:35:33 UTC 2025","","Edit User","",""
"","34948","1.1. All fields enabled -- redirect to View Added Person","Add Person","Tue May 13 21:42:33 UTC 2025","passed","Tue May 13 21:43:08 UTC 2025","","1. Org Admin","",""
"","0","5 Validation messages for invalid values","","Tue May 13 21:16:50 UTC 2025","skipped","Tue May 13 21:16:50 UTC 2025","","Import Legacy Chain of Custody","",""
"","67551","3.4 --- Duplicating item with Currency Form attached","Add Item","Tue May 13 21:35:28 UTC 2025","passed","Tue May 13 21:36:36 UTC 2025","","3 Add Item with Custom Form","",""
"","0","1.4. Create and run DR for multiple parent and child locations - starting with Child loc -  No Discrepancies Found","Inventory Reports","Tue May 13 21:16:01 UTC 2025","skipped","Tue May 13 21:16:01 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","23216","4.  Case Number Formatting at Org level -- old case that was saved without formatting can be edited without changing Case Number or changing it with proper format","","Tue May 13 21:20:59 UTC 2025","passed","Tue May 13 21:21:22 UTC 2025","","Edit Case","",""
"","31399","6.1 verify Auto Assigned Case Number with Default Case Number Prefix","Add Case","Tue May 13 21:21:06 UTC 2025","passed","Tue May 13 21:21:37 UTC 2025","","6. --- with Auto Assigned Case Number ","",""
"","638","1. Import and verify People with all fields - 1 person linked to 1 case, other person linked to 2 cases","","Tue May 13 21:17:40 UTC 2025","failed","Tue May 13 21:17:41 UTC 2025","","Import People","",""
"","668","9 Validation messages for blank values","","Tue May 13 21:17:31 UTC 2025","failed","Tue May 13 21:17:32 UTC 2025","","Import Notes","",""
"","738","2.1 Cancelling warning keeps user logged in on other machine","Login page","Tue May 13 21:17:00 UTC 2025","failed","Tue May 13 21:17:01 UTC 2025","","2. Warning that user is logged in on other browser or device","",""
"","700","2.2 Confirmation on warning modal completes login and logs out user on other machine","Login page","Tue May 13 21:17:01 UTC 2025","failed","Tue May 13 21:17:01 UTC 2025","","2. Warning that user is logged in on other browser or device","",""
"","1125","1.8. Create and run DR for multiple storage locations - multiple Discrepancies Found","Inventory Reports","Tue May 13 21:16:01 UTC 2025","failed","Tue May 13 21:16:02 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","121","1.2 Validation messages","","Tue May 13 21:17:00 UTC 2025","failed","Tue May 13 21:17:00 UTC 2025","","Login page","",""
"","70625","9.1 verify multiple Users and Groups can be saved in Case Officers field and Custom User/User Group","Add Case","Tue May 13 21:24:25 UTC 2025","passed","Tue May 13 21:25:35 UTC 2025","","9. --- with multiple users/groups in Case Officers field","",""
"","215","1.1.1 equals {email of the user (current user) who created a case}","Cases Search","Tue May 13 21:16:19 UTC 2025","failed","Tue May 13 21:16:19 UTC 2025","1.1 Created By","1 Org Admin","",""
"","633","3. Import Person with all fields - Precheck Only","","Tue May 13 21:17:41 UTC 2025","failed","Tue May 13 21:17:42 UTC 2025","","Import People","",""
"","0","2. Import update for item status (Check Out transaction)","","Tue May 13 21:16:32 UTC 2025","skipped","Tue May 13 21:16:32 UTC 2025","","Import Item Updates","",""
"","1","1 Import Legacy Chain of Custody - Checked In transaction","","Tue May 13 21:16:50 UTC 2025","broken","Tue May 13 21:16:50 UTC 2025","","Import Legacy Chain of Custody","",""
"","22782","5. Case Number Formatting at Office level -- old case that was saved without formatting can be edited without changing Case Number or changing it with proper format","","Tue May 13 21:21:22 UTC 2025","passed","Tue May 13 21:21:45 UTC 2025","","Edit Case","",""
"","77445","2.2 verify Org Case Number Format with custom validation message","Add Case","Tue May 13 21:16:56 UTC 2025","failed","Tue May 13 21:18:14 UTC 2025","","2. --- with Case Number formatting in Org, AutoDispo OFF ","",""
